Distrito,Municipio,Freguesia (Simpli),DTMN21,DTMNFR21,DTMNFRSEC21,SECNUM21,SSNUM21,SECSSNUM21,SUBSECCAO,Edifícios Clássicos Total,Edifícios Clássicos com 1 ou 2 Alojamentos,Edifícios Clássicos com 3 ou Mais Alojamentos,Edifícios Exclusivamente Residenciais,Edifícios com 1 ou 2 Pisos,Edifícios com 3 ou Mais Pisos,Edifícios Construídos Antes de 1945,Edifícios Construídos Entre 1946 e 1980,Edifícios Construídos Entre 1981 e 2000,Edifícios Construídos Entre 2001 e 2010,Edifícios Construídos Entre 2011 e 2021,Edifícios com Necessidade de Reparação,Alojamentos Total,Alojamentos Familiares,Alojamentos Familiares Habituais,Alojamentos Familiares Vagos ou Secundários,Alojamentos Habituais Acessíveis a Cadeiras de Rodas,Alojamentos Habituais com Estacionamento,Alojamentos Habituais Propriedade dos Ocupantes,Alojamentos Habituais Arrendados,Agregados Domésticos Privados Total,Agregados Domésticos de 1 ou 2 Pessoas,Agregados Domésticos de 3 ou Mais Pessoas,Núcleos Familiares Total,Núcleos Familiares com Filhos,Indivíduos Total,Indivíduos Masculinos,Indivíduos Femininos,Indivíduos de 0 a 14 Anos,Indivíduos de 15 a 24 Anos,Indivíduos de 25 a 64 Anos,Indivíduos com 65 ou Mais Anos,geom_Length,geom_Area
Coimbra,Lousã,Lousã e Vilarinho,607,60708,60708005,5,17,517,6070800517,13,13,0,13,13,0,1,2,8,2,0,1,13,13,12,1,7,11,12,0,12,7,5,9,4,28,15,13,2,3,19,4,4558.301373909913,266046.078073589
Coimbra,Lousã,Gândaras,607,60706,60706001,1,26,126,6070600126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8207.919792068698,2246726.5410125
Coimbra,Lousã,Serpins,607,60704,60704002,2,6,206,6070400206,10,10,0,10,10,0,0,9,1,0,0,8,10,10,5,5,1,4,5,0,5,2,3,6,1,15,7,8,0,1,8,6,1101.663893537751,56599.78562462459
Coimbra,Lousã,Lousã e Vilarinho,607,60708,60708006,6,12,612,6070800612,14,9,5,14,10,4,0,4,10,0,0,11,51,51,34,17,7,34,29,4,34,17,17,29,19,96,54,42,22,14,53,7,1638.700869087221,78127.12204543683
Coimbra,Lousã,Gândaras,607,60706,60706001,1,27,127,6070600127,8,8,0,8,8,0,0,2,2,4,0,0,11,11,10,1,4,10,4,5,10,7,3,7,3,21,14,7,2,2,15,2,4109.943954544899,706707.4642358031
Coimbra,Lousã,Serpins,607,60704,60704002,2,7,207,6070400207,21,20,1,20,20,1,0,12,8,0,1,21,24,24,14,10,9,13,13,0,14,6,8,14,9,47,23,24,10,5,25,7,2468.153666449753,264631.2718281945
Coimbra,Coimbra,Torres do Mondego,603,60329,60329001,1,7,107,6032900107,25,25,0,25,23,2,0,14,11,0,0,11,26,26,21,5,3,13,18,0,21,12,9,16,6,48,21,27,1,7,27,13,805.1246456724862,19894.13378887767
Coimbra,Coimbra,Ceira,603,60311,60311003,3,38,338,6031100338,16,16,0,16,16,0,4,6,5,1,0,16,16,16,12,4,2,8,10,1,12,9,3,7,3,23,12,11,0,3,9,11,1477.209698680224,109122.5868509011
Coimbra,Coimbra,Ceira,603,60311,60311003,3,36,336,6031100336,22,22,0,22,22,0,5,11,4,1,1,22,22,22,10,12,1,6,10,0,10,7,3,9,1,22,12,10,0,1,10,11,1040.560495269101,27710.89416632869
Coimbra,Coimbra,Torres do Mondego,603,60329,60329001,1,6,106,6032900106,11,11,0,11,8,3,0,4,4,2,1,1,11,11,10,1,1,7,10,0,10,4,6,8,1,24,12,12,1,0,14,9,618.1532535708451,13163.60673815094
Coimbra,Coimbra,Ceira,603,60311,60311003,3,37,337,6031100337,9,9,0,9,9,0,0,6,2,1,0,9,9,9,7,2,3,6,6,0,7,4,3,7,2,19,9,10,3,1,5,10,1138.723742890335,71435.34120135404
Coimbra,Lousã,Gândaras,607,60706,60706001,1,14,114,6070600114,29,29,0,29,28,1,1,23,2,3,0,18,29,29,16,13,3,14,11,4,16,9,7,9,7,34,21,13,4,6,18,6,2446.502851091634,274715.8107115378
Coimbra,Lousã,Lousã e Vilarinho,607,60708,60708002,2,15,215,6070800215,6,6,0,6,3,3,0,5,1,0,0,2,6,6,5,1,0,4,5,0,5,5,0,5,0,10,4,6,0,0,1,9,2774.685695651854,196959.5928183652
Coimbra,Lousã,Lousã e Vilarinho,607,60708,60708005,5,3,503,6070800503,27,27,0,27,27,0,2,8,12,2,3,9,27,27,10,17,3,5,8,1,10,5,5,9,4,27,13,14,0,4,11,12,1172.491015311142,27052.09204015238
Coimbra,Lousã,Lousã e Vilarinho,607,60708,60708007,7,12,712,6070800712,35,30,5,35,30,5,3,13,11,6,2,31,71,71,56,15,12,50,33,19,56,33,23,46,23,136,66,70,25,12,81,18,1595.234540732049,102780.503550417
Coimbra,Lousã,Gândaras,607,60706,60706001,1,15,115,6070600115,7,7,0,7,5,2,0,3,1,3,0,3,7,7,2,5,1,1,2,0,2,1,1,1,1,5,4,1,2,0,3,0,1230.588529187956,52591.15206416093
Coimbra,Lousã,Lousã e Vilarinho,607,60708,60708009,9,15,915,6070800915,50,49,1,50,44,6,1,20,18,10,1,13,62,62,44,18,11,34,30,9,44,21,23,42,19,126,64,62,17,15,69,25,1518.64944980149,106760.0651250188
Coimbra,Lousã,Gândaras,607,60708,60708009,9,16,916,6070800916,17,17,0,17,17,0,3,8,6,0,0,6,17,17,11,6,4,5,9,1,11,6,5,8,3,26,13,13,0,4,16,6,947.2790575993381,44046.2948946106
Coimbra,Lousã,Lousã e Vilarinho,607,60708,60708005,5,4,504,6070800504,27,26,1,27,23,4,3,11,8,4,1,3,32,32,27,5,9,24,19,7,27,20,7,19,9,56,25,31,3,10,26,17,1892.450454962893,130993.7592143478
Coimbra,Lousã,Gândaras,607,60706,60706001,1,18,118,6070600118,19,19,0,19,19,0,2,15,1,0,1,13,19,19,13,6,8,12,12,1,13,5,8,17,8,45,25,20,5,5,26,9,732.8965516938515,28352.44780994034
Coimbra,Lousã,Lousã e Vilarinho,607,60708,60708005,5,5,505,6070800505,27,27,0,27,26,1,8,6,8,4,1,5,27,27,18,9,6,14,15,1,18,8,10,16,10,52,25,27,10,9,24,9,1228.794741927651,70464.24886681781
Coimbra,Lousã,Serpins,607,60704,60704001,1,13,113,6070400113,11,11,0,11,9,2,0,6,4,1,0,5,12,12,7,5,2,6,6,0,7,4,3,6,3,18,8,10,5,0,7,6,1026.661272966216,32705.49578950514
Coimbra,Lousã,Serpins,607,60704,60704001,1,14,114,6070400114,10,10,0,10,10,0,3,1,2,4,0,4,11,11,8,3,1,7,8,0,8,4,4,7,2,21,11,10,2,2,12,5,1478.445361298947,99418.46688305239
Coimbra,Lousã,Serpins,607,60704,60704002,2,20,220,6070400220,14,14,0,14,14,0,0,10,3,1,0,12,14,14,10,4,2,5,8,1,10,8,2,5,2,20,11,9,1,3,8,8,640.3426811730253,24695.70873659193
Coimbra,Lousã,Serpins,607,60704,60704001,1,15,115,6070400115,23,23,0,23,23,0,6,12,2,3,0,5,23,23,13,10,3,11,11,0,13,10,3,9,3,26,12,14,2,2,11,11,1636.955730148799,51408.73799756891
Coimbra,Lousã,Serpins,607,60704,60704002,2,21,221,6070400221,6,6,0,6,6,0,0,3,3,0,0,5,7,7,4,3,2,4,4,0,4,2,2,4,1,11,5,6,2,1,6,2,1305.200225062136,47680.20332182421
Coimbra,Lousã,Serpins,607,60704,60704001,1,16,116,6070400116,20,18,2,20,17,3,7,6,3,2,2,2,32,32,26,6,7,21,16,6,26,16,10,19,9,59,27,32,8,6,30,15,1711.274532864373,118324.2610418781
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,20,120,6070700120,49,48,1,49,47,2,18,21,7,3,0,30,54,54,31,23,8,20,29,0,31,20,11,24,8,71,39,32,5,8,43,15,3519.144287344744,469708.2314261541
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,21,121,6070700121,15,15,0,15,14,1,0,1,5,9,0,2,15,15,14,1,7,12,12,0,14,10,4,12,4,33,17,16,5,2,17,9,3495.382543477844,497863.2329507068
Coimbra,Lousã,Serpins,607,60704,60704001,1,17,117,6070400117,13,12,1,13,13,0,3,6,2,2,0,2,16,16,10,6,5,9,10,0,10,7,3,10,2,27,14,13,1,4,12,10,657.9285007248496,26490.96162705731
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,23,123,6070700123,3,3,0,3,3,0,0,3,0,0,0,2,3,3,3,0,2,2,2,1,3,1,2,4,1,9,4,5,0,1,7,1,2181.808279666772,111453.0887628109
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,24,124,6070700124,33,33,0,33,33,0,10,11,7,5,0,9,35,35,25,10,13,23,24,0,25,15,10,19,8,60,29,31,8,4,26,22,1791.336475490062,146667.3953413135
Coimbra,Lousã,Serpins,607,60704,60704001,1,18,118,6070400118,13,13,0,13,12,1,5,0,4,4,0,2,13,13,7,6,6,5,5,2,7,2,5,6,5,21,10,11,3,4,11,3,1352.486376228722,80127.18912995813
Coimbra,Lousã,Serpins,607,60704,60704001,1,30,130,6070400130,10,10,0,10,6,4,0,0,6,3,1,2,10,10,8,2,6,7,6,1,8,3,5,7,4,23,13,10,6,1,13,3,1401.514702627414,67852.30760391858
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,34,134,6070700134,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,2,1,1,0,0,1,1,2890.639972157567,191932.6658357147
Coimbra,Lousã,Serpins,607,60704,60704002,2,26,226,6070400226,10,10,0,10,10,0,9,1,0,0,0,9,10,10,4,6,2,2,4,0,4,3,1,3,0,9,4,5,0,0,5,4,1090.09178541664,46765.8821944796
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,35,135,6070700135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314.322927294887,662432.7268371665
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,36,136,6070700136,2,2,0,2,2,0,0,2,0,0,0,0,2,2,1,1,1,0,1,0,1,1,0,1,0,2,1,1,0,0,1,1,4909.816745493479,997343.9808908538
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,22,122,6070700122,7,7,0,7,6,1,2,1,0,3,1,3,7,7,4,3,3,4,4,0,4,1,3,3,3,12,7,5,4,1,7,0,2214.318225003377,111639.154505355
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,25,125,6070700125,49,49,0,49,47,2,13,15,14,7,0,25,51,51,31,20,7,25,25,3,31,11,20,25,15,89,43,46,9,16,44,20,3689.39807516377,762624.1245494732
Coimbra,Lousã,Serpins,607,60704,60704001,1,19,119,6070400119,27,23,4,27,21,6,0,0,15,12,0,0,47,47,34,13,11,33,28,3,34,16,18,32,15,94,48,46,16,7,60,11,1857.893854932457,148639.0806523435
Coimbra,Lousã,Serpins,607,60704,60704001,1,20,120,6070400120,23,23,0,23,21,2,7,7,6,2,1,1,25,25,13,11,1,12,11,1,14,9,5,10,4,34,18,16,4,4,18,8,1276.175925749688,81259.72686882007
Coimbra,Lousã,Serpins,607,60704,60704001,1,22,122,6070400122,32,30,2,32,29,3,0,7,22,1,2,8,40,40,29,11,8,26,22,5,29,15,14,23,10,71,33,38,6,10,41,14,2481.192830137716,311210.2753123145
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,26,126,6070700126,11,11,0,11,11,0,5,0,6,0,0,5,11,11,8,3,3,5,6,1,8,7,1,5,1,15,8,7,0,2,7,6,3491.020799554866,409466.7323971735
Coimbra,Lousã,Serpins,607,60704,60704001,1,29,129,6070400129,10,10,0,10,9,1,1,2,3,3,1,1,10,10,7,3,0,5,5,2,7,4,3,5,3,18,10,8,4,2,8,4,3044.710211253179,388909.0448639424
Coimbra,Lousã,Serpins,607,60704,60704001,1,31,131,6070400131,2,2,0,2,2,0,0,1,1,0,0,0,2,2,1,1,1,1,1,0,1,0,1,1,1,3,1,2,0,1,2,0,4445.555849215319,564872.505507958
Coimbra,Lousã,Serpins,607,60704,60704001,1,32,132,6070400132,10,10,0,10,10,0,5,2,3,0,0,1,10,10,4,6,3,3,4,0,4,2,2,3,2,9,4,5,1,1,4,3,2588.786086532944,240452.9050387961
Coimbra,Lousã,Serpins,607,60704,60704002,2,29,229,6070400229,14,13,1,14,14,0,0,14,0,0,0,14,16,16,7,9,5,4,6,0,7,3,4,6,4,20,12,8,5,2,8,5,4607.88530930827,429690.3141944626
Coimbra,Lousã,Serpins,607,60704,60704001,1,33,133,6070400133,10,10,0,10,10,0,0,3,7,0,0,3,10,10,6,4,3,6,6,0,6,2,4,6,2,17,7,10,2,0,9,6,2916.15808992761,210016.0743276035
Coimbra,Lousã,Serpins,607,60704,60704001,1,34,134,6070400134,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,3,1,2,0,1,2,0,3831.607562223633,614391.7414008189
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60707,60707001,1,38,138,6070700138,21,21,0,21,21,0,0,8,3,9,1,8,21,21,15,6,10,13,11,1,15,9,6,12,4,34,13,21,5,1,19,9,3415.65991538361,650612.4378823655
Coimbra,Lousã,Serpins,607,60704,60704002,2,30,230,6070400230,20,20,0,20,20,0,7,8,3,2,0,18,21,21,12,9,4,11,10,0,12,5,7,10,4,31,14,17,6,0,14,11,3802.467309088802,481418.0419561525
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,607,60704,60704001,1,35,135,6070400135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5051.99828698022,758461.008070016
Coimbra,Mealhada,Barcouço,111,11102,11102002,2,16,216,1110200216,39,39,0,39,38,1,0,6,13,4,16,1,39,39,35,4,23,35,33,1,35,18,17,31,18,94,44,50,18,10,52,14,2042.581826532927,171984.9705029211
Coimbra,Mealhada,Barcouço,111,11102,11102002,2,17,217,1110200217,9,9,0,9,9,0,0,8,1,0,0,0,9,9,6,3,5,5,6,0,6,3,3,8,2,21,12,9,3,0,9,9,1275.695684759908,76723.09903176405
Coimbra,Mealhada,Barcouço,111,11102,11102001,1,15,115,1110200115,56,56,0,56,56,0,2,22,13,19,0,16,56,56,44,12,24,35,35,5,44,23,21,35,15,111,49,62,13,11,54,33,2663.723738944951,359991.3349487829
Coimbra,Coimbra,Antuzede e Vil de Matos,111,11102,11102002,2,2,202,1110200202,15,15,0,15,15,0,1,7,3,4,0,4,15,15,6,9,6,5,5,0,6,4,2,3,1,12,6,6,0,2,9,1,3925.388435475707,659866.7523249451
Coimbra,Mealhada,Barcouço,111,11102,11102001,1,11,111,1110200111,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7336.644243692241,1831237.730493832
Coimbra,Mealhada,Barcouço,111,11102,11102001,1,13,113,1110200113,18,17,1,18,18,0,1,3,8,5,1,2,20,20,17,3,9,16,15,2,17,8,9,17,9,49,24,25,7,7,22,13,1841.855307535413,94220.4023783141
Coimbra,Coimbra,Trouxemil e Torre de Vilela,111,11102,11102001,1,6,106,1110200106,8,8,0,7,8,0,1,7,0,0,0,7,8,8,5,3,2,1,5,0,5,4,1,3,1,10,5,5,1,0,4,5,6960.472749341347,1760276.121539368
Coimbra,Mealhada,Barcouço,111,11102,11102001,1,7,107,1110200107,16,16,0,16,16,0,0,4,6,6,0,5,16,16,11,5,5,11,9,0,11,3,8,12,7,35,18,17,8,3,20,4,1464.432792542954,99795.08288798497
Coimbra,Mealhada,Barcouço,111,11102,11102001,1,9,109,1110200109,18,18,0,18,18,0,4,9,3,2,0,7,18,18,10,8,6,8,8,0,10,7,3,9,3,24,12,12,2,2,14,6,1088.073117030714,41815.80399318736
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906001,1,38,138,6090600138,22,22,0,22,22,0,4,6,7,5,0,4,22,22,13,9,8,10,13,0,13,8,5,10,2,29,16,13,1,2,15,11,1964.917915732391,148796.6238320483
Coimbra,Lousã,Gândaras,609,60906,60906001,1,39,139,6090600139,20,20,0,20,20,0,1,10,4,5,0,3,20,20,9,11,3,4,7,2,9,6,3,6,2,18,6,12,1,2,11,4,3068.213583109049,322268.1497716814
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,23,323,6090600323,13,12,0,13,11,2,3,3,3,4,0,5,14,13,9,4,3,5,9,0,9,6,3,6,2,44,34,10,9,19,8,8,1542.8792110938,116313.4778432717
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,24,324,6090600324,10,10,0,10,10,0,4,2,3,1,0,4,10,10,5,5,3,5,5,0,5,3,2,2,2,10,4,6,1,2,6,1,666.3501527252886,22007.18805482876
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,30,330,6090600330,13,13,0,13,11,2,1,3,8,0,1,9,13,13,6,7,3,6,6,0,6,3,3,4,3,15,7,8,4,1,7,3,981.2390978612591,48346.21714083984
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,609,60906,60906003,3,57,357,6090600357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6362.57607992648,1115283.018588261
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906002,2,44,244,6090600244,12,12,0,12,11,1,1,4,1,6,0,7,12,12,5,7,0,3,5,0,5,3,2,4,1,11,4,7,1,0,6,4,8522.150684975695,1857600.765979456
Coimbra,Coimbra,Trouxemil e Torre de Vilela,603,60341,60341003,3,14,314,6034100314,24,24,0,24,22,2,0,1,11,9,3,8,25,25,23,2,18,18,20,1,23,8,15,22,14,71,34,37,11,10,38,12,2718.452534798229,337663.3225554916
Coimbra,Coimbra,Brasfemes,603,60309,60309001,1,21,121,6030900121,26,26,0,26,24,2,0,8,8,10,0,17,32,32,25,7,12,22,22,2,25,10,15,24,14,74,33,41,11,10,41,12,2032.139327490471,218081.1581647173
Coimbra,Miranda do Corvo,Miranda do Corvo,609,60906,60906001,1,3,103,6090600103,4,4,0,4,4,0,0,3,1,0,0,2,4,4,2,2,1,2,2,0,2,2,0,2,0,4,2,2,0,0,4,0,4495.755830064607,1001395.772442526
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906001,1,26,126,6090600126,4,4,0,4,4,0,1,3,0,0,0,0,4,4,4,0,2,3,3,0,4,2,2,3,0,11,3,8,0,0,6,5,1862.195691310145,172099.0039446196
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906001,1,27,127,6090600127,22,22,0,22,21,1,1,15,2,4,0,4,22,22,14,8,5,12,11,2,14,13,1,6,1,23,11,12,0,3,7,13,2235.569484959244,261308.5804529747
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906001,1,31,131,6090600131,32,32,0,32,32,0,0,23,6,3,0,3,32,32,22,10,14,16,22,0,22,14,8,12,3,47,25,22,2,4,28,13,2460.604370814957,289894.9497797065
Coimbra,Lousã,Gândaras,609,60906,60906001,1,32,132,6090600132,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,4,3,1,2,0,2,0,6661.15051125424,1072307.851361004
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906001,1,33,133,6090600133,3,3,0,3,3,0,0,2,0,1,0,0,3,3,3,0,0,2,3,0,3,2,1,2,1,7,2,5,1,1,2,3,2593.159008954172,373897.8040659675
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906001,1,34,134,6090600134,18,18,0,18,18,0,0,8,3,5,2,0,18,18,13,5,5,11,12,0,13,6,7,12,5,36,19,17,4,4,19,9,1983.593759262292,161455.5572694557
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906001,1,35,135,6090600135,12,12,0,12,12,0,4,4,4,0,0,4,12,12,8,4,5,4,7,0,8,3,5,6,3,23,7,16,1,4,11,7,1358.974340417483,74607.38515392943
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906001,1,36,136,6090600136,27,27,0,27,25,2,2,4,14,6,1,1,27,27,20,7,6,19,19,1,20,8,12,17,11,55,25,30,9,7,35,4,5500.54105573588,986858.189818415
Coimbra,Coimbra,Trouxemil e Torre de Vilela,603,60339,60339003,3,16,316,6033900316,22,22,0,22,22,0,0,8,10,3,1,13,22,22,17,5,11,15,15,0,17,8,9,16,5,49,18,31,5,2,28,14,1681.980312574115,100279.6364516493
Coimbra,Coimbra,Souselas e Botão,603,60339,60339003,3,17,317,6033900317,34,31,2,34,32,2,1,20,8,5,0,25,42,41,37,4,10,26,28,6,37,19,18,32,18,112,42,70,12,11,47,42,952.8841276851904,56669.00696034094
Coimbra,Coimbra,Antuzede e Vil de Matos,603,60332,60332001,1,28,128,6033200128,7,7,0,7,7,0,2,1,2,2,0,2,7,7,5,2,2,5,5,0,5,3,2,4,1,11,6,5,0,1,7,3,2696.738157766122,316493.3554843522
Coimbra,Coimbra,Souselas e Botão,603,60339,60339003,3,18,318,6033900318,9,9,0,9,9,0,1,5,2,1,0,6,9,9,8,1,3,4,7,0,8,6,2,7,2,17,10,7,1,1,7,8,939.8092354002769,12552.67205516792
Coimbra,Coimbra,Trouxemil e Torre de Vilela,603,60339,60339003,3,19,319,6033900319,24,24,0,24,24,0,1,12,5,5,1,2,25,25,21,4,11,19,17,4,21,10,11,19,9,56,29,27,5,8,26,17,1214.3169840772,79772.23126857055
Coimbra,Coimbra,Souselas e Botão,603,60339,60339003,3,20,320,6033900320,11,11,0,11,11,0,0,6,5,0,0,4,13,13,8,5,3,4,3,5,8,7,1,4,2,14,7,7,0,2,9,3,1782.083791160451,33048.86598611435
Coimbra,Coimbra,Souselas e Botão,603,60339,60339003,3,21,321,6033900321,11,11,0,11,11,0,0,5,4,1,1,6,12,12,10,2,3,7,7,1,10,6,4,7,3,24,13,11,5,1,11,7,2556.068378762722,170814.8194081965
Coimbra,Coimbra,Trouxemil e Torre de Vilela,603,60339,60339003,3,22,322,6033900322,17,17,0,17,17,0,1,4,8,2,2,10,18,18,14,4,8,13,12,2,14,7,7,10,3,31,14,17,1,2,18,10,1707.46643959057,66851.54300007077
Coimbra,Coimbra,Souselas e Botão,603,60339,60339003,3,24,324,6033900324,24,24,0,24,23,1,0,1,6,15,2,12,28,28,27,1,12,26,23,4,27,11,16,25,13,75,38,37,10,8,46,11,958.3108705771128,53833.21892468705
Coimbra,Coimbra,Souselas e Botão,603,60339,60339003,3,11,311,6033900311,48,46,2,48,48,0,2,35,10,1,0,17,55,55,24,31,6,8,11,11,24,12,12,17,7,59,26,33,10,4,31,14,616.8451083718851,12976.78595598124
Coimbra,Coimbra,Souselas e Botão,603,60339,60339003,3,25,325,6033900325,12,12,0,12,12,0,0,4,8,0,0,7,14,14,12,2,1,6,4,4,12,6,6,9,5,27,14,13,5,6,12,4,1940.60204262952,165474.7456380945
Coimbra,Coimbra,Trouxemil e Torre de Vilela,603,60339,60339003,3,26,326,6033900326,2,2,0,2,2,0,0,1,1,0,0,1,2,2,2,0,0,2,2,0,2,1,1,1,1,4,3,1,0,1,2,1,4725.61497006947,878938.1043590222
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,11,311,6090600311,12,12,0,12,11,1,3,8,1,0,0,7,12,12,7,5,3,2,7,0,7,7,0,6,0,13,5,8,0,0,2,11,3705.540526738954,531855.6265954132
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,12,312,6090600312,19,19,0,19,13,6,4,6,4,5,0,11,20,20,16,4,4,7,13,1,16,8,8,10,8,42,17,25,4,7,21,10,1348.667416280024,95535.04708780067
Coimbra,Lousã,Foz de Arouce e Casal de Ermio,609,60906,60906003,3,13,313,6090600313,9,9,0,9,9,0,1,2,4,0,2,3,9,9,9,0,5,6,8,0,9,4,5,9,4,26,11,15,4,2,14,6,2762.179001445271,120477.8870102805
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,14,314,6090600314,8,8,0,8,8,0,1,6,1,0,0,3,8,8,8,0,4,6,6,0,8,7,1,5,0,15,7,8,0,0,8,7,865.4791832631671,34753.37115384378
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,15,315,6090600315,10,10,0,10,10,0,4,3,2,1,0,3,10,10,7,3,2,6,7,0,7,5,2,6,2,16,8,8,1,1,5,9,2233.120942804128,225633.5614810884
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,16,316,6090600316,10,10,0,10,8,2,0,4,3,3,0,2,10,10,6,4,2,6,5,0,6,1,5,5,5,20,11,9,7,2,10,1,1588.771251000167,152234.384636631
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,17,317,6090600317,19,19,0,19,13,6,0,11,3,5,0,10,19,19,15,4,7,10,13,2,15,8,7,11,7,37,16,21,7,4,18,8,1403.817275736721,103637.7442912368
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,18,318,6090600318,6,6,0,6,6,0,1,4,1,0,0,4,6,6,4,2,1,4,3,0,4,3,1,1,1,8,4,4,0,1,5,2,408.4067295843963,9347.69505537832
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,20,320,6090600320,10,10,0,10,9,1,0,2,4,4,0,2,10,10,9,1,4,8,9,0,9,2,7,9,7,33,14,19,9,5,19,0,2671.977827416054,289044.2857913125
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,21,321,6090600321,2,2,0,2,2,0,0,0,1,1,0,0,2,2,2,0,1,2,2,0,2,1,1,1,1,5,3,2,1,1,3,0,1173.097360667218,88116.14452843515
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,25,325,6090600325,22,22,0,22,20,2,9,9,2,2,0,14,24,24,13,11,5,10,12,1,13,10,3,9,3,26,11,15,4,0,10,12,761.5638063155077,29706.47148583396
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,26,326,6090600326,20,20,0,20,17,3,5,6,7,2,0,8,20,20,10,10,6,8,10,0,10,6,4,10,3,28,15,13,4,2,19,3,2249.300661121992,166037.3701418572
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906003,3,27,327,6090600327,10,10,0,10,10,0,5,2,1,2,0,3,10,10,6,4,2,6,5,0,6,5,1,4,1,11,5,6,1,0,5,5,574.7581515641086,16912.30456697626
Coimbra,Mealhada,Barcouço,603,60339,60339003,3,27,327,6033900327,32,32,0,32,32,0,3,10,13,6,0,22,35,35,21,14,8,10,12,9,21,11,10,15,10,51,28,23,6,8,23,14,528.0750455319859,15341.02532694895
Coimbra,Coimbra,Souselas e Botão,603,60339,60339003,3,28,328,6033900328,17,17,0,17,17,0,1,9,5,2,0,14,17,17,11,6,4,8,10,0,11,4,7,10,5,32,15,17,4,4,14,10,1774.193556511449,184115.7102090691
Coimbra,Miranda do Corvo,Semide e Rio Vide,609,60906,60906001,1,21,121,6090600121,14,14,0,14,14,0,0,3,11,0,0,2,14,14,9,5,5,8,7,2,9,2,7,9,5,28,15,13,2,4,17,5,1981.11853197404,173176.6212511492
Coimbra,Lousã,Gândaras,609,60906,60906001,1,23,123,6090600123,8,8,0,8,8,0,0,0,2,6,0,0,8,8,5,3,4,5,5,0,5,0,5,5,5,17,9,8,2,5,10,0,4913.809493274794,745175.5770308921
